CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_num,Target_name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9,Prob_10,Prob_11,Prob_12,Prob_13,sum_prob
2586,0,0,U,Eddie,10/29/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,P,P,NP,NP,NP,NP,NP,NP,NP,P,NP,P,NP,NP,P,NP,NP,NP,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,POX,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,MASTITIS,CCPP,COWDRIOSIS,LUNGWORM,PPR,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,53.03,45.41,1.14,0.17,0.11,0.06,0.04,0.01,0.01,0.01,0.0,0.0,0.0,99.99
1278,0,0,U,Eddie,3/27/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,NP,P,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),CCPP,MASTITIS,POX,LUNGWORM,PPR,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,98.17,0.74,0.57,0.19,0.14,0.07,0.06,0.04,0.01,0.0,0.0,0.0,0.0,99.99
2132,0,0,U,Eddie,7/12/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,P,NP,P,P,NP,NP,NP,NP,P,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,COWDRIOSIS,CCPP,POX,PPR,BRUCELLOSIS,MASTITIS,LUNGWORM,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,79.38,12.64,3.71,2.13,0.9,0.72,0.28,0.14,0.04,0.03,0.02,0.0,0.0,99.99
1172,0,0,U,Eddie,3/6/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,BRUCELLOSIS,CCPP,MASTITIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),POX,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,PPR,ZZ_OTHER,86.16,13.46,0.13,0.09,0.07,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,99.99
2300,0,40,D,Eddie,9/7/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,POX,COWDRIOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),CCPP,BRUCELLOSIS,MANGE MITE,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,PPR,LUNGWORM,ZZ_OTHER,39.84,25.38,20.67,6.43,2.61,2.36,1.21,0.78,0.42,0.23,0.05,0.01,0.0,99.99
2322,1,40,D,Eddie,9/11/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,POX,COWDRIOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),CCPP,BRUCELLOSIS,MANGE MITE,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,PPR,LUNGWORM,ZZ_OTHER,39.84,25.38,20.67,6.43,2.61,2.36,1.21,0.78,0.42,0.23,0.05,0.01,0.0,99.99
669,0,22,D,Eddie,2/4/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,P,NP,NP,NP,NP,P,NP,P,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,PPR,TRICHOSTRONGIULOSIS,POX,CCPP,PASTEUROLLOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,MASTITIS,MANGE MITE,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,ZZ_OTHER,73.99,15.41,5.43,4.35,0.43,0.25,0.05,0.04,0.03,0.01,0.0,0.0,0.0,99.99
2452,0,34,M,Eddie,10/3/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,POX,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,PPR,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,LUNGWORM,ZZ_OTHER,40.63,34.8,9.02,5.91,2.5,2.2,1.66,1.34,0.92,0.92,0.1,0.0,0.0,100.0
2923,1,31,M,veteddie_eddie,2/19/2020 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,MASTITIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,POX,TRICHOSTRONGIULOSIS,COWDRIOSIS,LUNGWORM,CCPP,PASTEUROLLOSIS,PPR,ZZ_OTHER,64.805,15.656,15.4411,2.084,0.577224,0.572094,0.557692,0.151126,0.118883,0.0362143,0.000594983,6.62e-05,9.25e-15,99.99999448
3923,1,0,U,veteddie_eddie,11/29/2019 0:00, GOAT,ZZ_OTHER,NP,NP,P,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,P,NP,NP,P,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MASTITIS,CONTAGIOUS ECTHYMA (ORF),POX,BRUCELLOSIS,CCPP,TRICHOSTRONGIULOSIS,PPR,MANGE MITE,PASTEUROLLOSIS,LUNGWORM,ZZ_OTHER,98.5319,0.554386,0.384022,0.176739,0.145291,0.132569,0.0303824,0.0180379,0.0132996,0.00869769,0.00450004,0.0001434,1.98e-11,99.99996803
1725,0,0,U,Eddie,5/14/2019 0:00, GOAT,ZZ_OTHER,NP,P,P,NP,NP,P,NP,NO,P,NO,NP,P,NP,NO,P,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,COWDRIOSIS,PASTEUROLLOSIS,PPR,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,71.93,15.7,4.36,2.97,2.92,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
5807,1,0,U,veteddie_eddie,6/30/2020 0:00, GOAT,ZZ_OTHER,NP,NP,NP,NP,NP,NP,NP,P,P,P,NP,P,NP,P,P,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,POX,PASTEUROLLOSIS,PPR,CCPP,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,COWDRIOSIS,MANGE MITE,BRUCELLOSIS,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,39.6066,25.4688,25.4504,8.18242,0.490526,0.280607,0.24552,0.165274,0.0706833,0.0229177,0.0160825,0.000143964,1.84e-08,99.99997448
2505,0,0,U,Eddie,9/23/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,COWDRIOSIS,POX,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,LUNGWORM,PPR,ZZ_OTHER,45.29,30.24,14.76,4.99,4.32,0.17,0.1,0.05,0.03,0.03,0.01,0.0,0.0,99.99
2719,0,0,U,Eddie,9/26/2019 0:00, GOAT,ZZ_OTHER,P,P,P,NO,NO,NO,P,P,P,NO,NO,NP,NO,NO,NO,NO,NO,NO,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,ZZ_OTHER,13,ZZ_OTHER,ZZ_OTHER,POX,COWDRIOSIS,PASTEUROLLOSIS,PPR,CCPP,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,99.54,0.29,0.09,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40,0,0,U,Eddie,12/3/2018 0:00, GOAT,ZZ_OTHER,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NO,NO,NO,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ZZ_OTHER,13,ZZ_OTHER,MANGE MITE,MASTITIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,LUNGWORM,POX,CCPP,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,PPR,ZZ_OTHER,73.61,9.11,7.27,5.87,3.66,0.35,0.08,0.03,0.0,0.0,0.0,0.0,0.0,99.98
