CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_Num,Target_Name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,Disease_1.1,Disease_2.1,Disease_3.1,Disease_4.1,Disease_5.1,Disease_6.1,Disease_7.1,Disease_8.1,Disease_9.1,Disease_10.1,Disease_11.1,Disease_12.1,Disease_13.1,Disease_14.1,sum_prob
1353,1,12,D,Eddie,3/26/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NO,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),POX,COENUROSIS,PASTEUROLLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PPR,ZZ_OTHER,56.15,35.26,4.75,2.7,1.09,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,100.01
743,0,49,D,Eddie,2/6/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,47.82,40.1,7.56,4.19,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
4284,1,118,M,veteddie_eddie,1/17/2020 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,HAEMONCHOSIS,LUNGWORM,FASCIOLOSIS,COENUROSIS,NASAL BOT,POX,PASTEUROLLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,96.9946,1.29454,1.04344,0.353464,0.158578,0.0917548,0.0290725,0.0250006,0.00747007,0.0017809,0.000265304,6.74e-06,3.95e-07,7.53e-16,99.99997331
2807,0,119,M,veteddie_eddie,2/12/2020 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,HAEMONCHOSIS,NASAL BOT,LUNGWORM,COENUROSIS,FASCIOLOSIS,POX,COWDRIOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,76.6674,22.0248,0.532075,0.292316,0.243975,0.11696,0.0678351,0.0265818,0.0218015,0.00451378,0.00164454,6.58e-05,3.41e-08,2.2e-15,99.99996855
919,0,0,U,Eddie,2/15/2019 0:00, SHEEP,MANGE MITE,NP,P,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,8,MANGE MITE,MANGE MITE,TRICHOSTRONGIULOSIS,LUNGWORM,FASCIOLOSIS,HAEMONCHOSIS,POX,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,PPR,ZZ_OTHER,68.85,8.52,5.9,4.54,4.13,3.65,2.11,1.26,0.75,0.23,0.05,0.01,0.01,0.0,100.01
1351,0,0,U,Eddie,3/26/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NO,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,48.57,39.44,7.44,4.23,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
176,0,91,M,Eddie,12/31/2018 0:00, SHEEP,NASAL BOT,NP,P,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,NASAL BOT,9,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,LUNGWORM,POX,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,HAEMONCHOSIS,COENUROSIS,FASCIOLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,60.35,37.06,1.98,0.35,0.08,0.07,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,100.01
5435,1,0,U,veteddie_eddie,6/6/2020 0:00, SHEEP,NASAL BOT,NP,P,NP,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,NASAL BOT,9,NASAL BOT,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,PPR,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,COENUROSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,ZZ_OTHER,50.5849,44.5925,4.38305,0.2137,0.16464,0.052372,0.00639557,0.00220981,9.13e-05,8.45e-05,3.96e-05,1.68e-05,4.34e-06,4.1e-12,100.0000039
575,0,67,D,Eddie,2/1/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,43.1,28.75,18.91,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
341,0,67,D,Eddie,1/16/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,43.1,28.75,18.91,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
1536,0,13,D,Eddie,5/1/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NO,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,66.32,28.13,3.81,1.73,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3732,1,103,D,veteddie_eddie,1/6/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,FASCIOLOSIS,MANGE MITE,HAEMONCHOSIS,COWDRIOSIS,ZZ_OTHER,54.8392,22.2985,20.6882,1.45385,0.714822,0.00168286,0.00127665,0.00100276,0.000692109,0.000570577,8.15e-05,6.39e-05,3.9e-05,4.01e-12,99.99998136
687,0,102,D,Eddie,2/5/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,35.6,34.89,27.54,1.94,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
837,0,74,D,Eddie,2/7/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,62.6,19.96,10.95,6.4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4275,1,77,D,veteddie_eddie,1/15/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,PPR,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,COENUROSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,ZZ_OTHER,50.5849,44.5925,4.38305,0.2137,0.16464,0.052372,0.00639557,0.00220981,9.13e-05,8.45e-05,3.96e-05,1.68e-05,4.34e-06,4.1e-12,100.0000039
2094,0,102,D,Eddie,7/5/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,35.6,34.89,27.54,1.94,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3408,0,105,D,veteddie_eddie,2/28/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,NASAL BOT,POX,PASTEUROLLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,PPR,COENUROSIS,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,MANGE MITE,HAEMONCHOSIS,ZZ_OTHER,44.0302,38.8692,9.4889,7.27909,0.315066,0.0118716,0.00342004,0.0015229,0.000374738,0.000266424,4.95e-05,3.29e-05,3.16e-05,2.58e-11,100.0000257
2131,0,97,D,Eddie,7/12/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,P,NP,NP,NP,NP,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,PPR,TRICHOSTRONGIULOSIS,FASCIOLOSIS,MANGE MITE,LUNGWORM,HAEMONCHOSIS,COENUROSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,46.45,20.02,12.65,9.49,5.83,3.93,0.84,0.57,0.09,0.08,0.03,0.0,0.0,0.0,99.98
1732,0,105,D,Eddie,4/17/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,NASAL BOT,POX,PASTEUROLLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,COENUROSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,PPR,TRICHOSTRONGIULOSIS,ZZ_OTHER,44.03,38.87,9.49,7.28,0.32,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4113,1,79,D,veteddie_eddie,1/27/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,COENUROSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,ZZ_OTHER,71.723,19.8358,4.96369,3.20207,0.167073,0.0938976,0.0106411,0.00338493,0.000213066,0.000110752,2.81e-05,2.38e-05,5.27e-06,2.15e-11,99.99993762
647,0,67,D,Eddie,2/2/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,43.1,28.75,18.91,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
1502,0,76,D,Eddie,4/22/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,65.7,23.58,8.09,2.59,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
755,0,70,D,Eddie,2/6/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,LUNGWORM,PASTEUROLLOSIS,POX,PPR,MANGE MITE,TRICHOSTRONGIULOSIS,FASCIOLOSIS,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,66.27,24.38,7.19,2.07,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4111,1,79,D,veteddie_eddie,1/27/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,COENUROSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,ZZ_OTHER,71.723,19.8358,4.96369,3.20207,0.167073,0.0938976,0.0106411,0.00338493,0.000213066,0.000110752,2.81e-05,2.38e-05,5.27e-06,2.15e-11,99.99993762
1338,0,13,D,Eddie,3/19/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NO,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,66.32,28.13,3.81,1.73,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
631,0,67,D,Eddie,2/1/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,43.1,28.75,18.91,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
1564,0,76,D,Eddie,5/2/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,65.7,23.58,8.09,2.59,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
