CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_Num,Target_Name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,Disease_1.1,Disease_2.1,Disease_3.1,Disease_4.1,Disease_5.1,Disease_6.1,Disease_7.1,Disease_8.1,Disease_9.1,Disease_10.1,Disease_11.1,Disease_12.1,Disease_13.1,Disease_14.1,sum_prob
45,0,0,U,Eddie,12/11/2018 0:00, SHEEP,LUNGWORM,NP,P,NP,NP,NP,NP,NP,P,NP,P,NP,P,P,NP,P,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,FASCIOLOSIS,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,POX,HAEMONCHOSIS,PPR,MANGE MITE,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,53.25,35.5,6.13,2.52,1.28,0.66,0.61,0.05,0.0,0.0,0.0,0.0,0.0,0.0,100.0
778,0,0,U,Eddie,2/6/2019 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,P,NP,P,NP,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,POX,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,MANGE MITE,FASCIOLOSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,PPR,ZZ_OTHER,81.55,6.12,4.56,3.32,1.68,1.65,0.69,0.18,0.16,0.05,0.04,0.0,0.0,0.0,100.0
1549,0,0,U,Eddie,5/1/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NO,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,PASTEUROLLOSIS,POX,MANGE MITE,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,NASAL BOT,ZZ_OTHER,59.81,16.23,13.03,6.08,2.5,1.46,0.83,0.03,0.02,0.0,0.0,0.0,0.0,0.0,99.99
231,0,0,U,Eddie,1/14/2019 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,NASAL BOT,PASTEUROLLOSIS,POX,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,MANGE MITE,COENUROSIS,FASCIOLOSIS,PPR,COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,69.16,28.23,2.09,0.37,0.05,0.04,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,100.0
2937,1,0,U,veteddie_eddie,2/12/2020 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,POX,FASCIOLOSIS,PASTEUROLLOSIS,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,57.9301,14.391,11.4077,8.95368,4.13422,1.85382,0.898203,0.30693,0.115184,0.0055037,0.00318841,0.000432536,2.37e-06,2.45e-11,99.99996402
1491,0,0,U,Eddie,4/22/2019 0:00, SHEEP,LUNGWORM,NP,P,NP,NP,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PASTEUROLLOSIS,POX,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,PPR,COENUROSIS,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,ZZ_OTHER,53.97,22.88,13.84,4.07,2.74,1.8,0.37,0.16,0.08,0.03,0.03,0.02,0.01,0.0,100.0
352,0,0,U,Eddie,1/17/2019 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,NP,NP,P,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,POX,MANGE MITE,NASAL BOT,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,ZZ_OTHER,58.66,17.14,15.92,4.39,2.39,0.92,0.47,0.04,0.04,0.02,0.01,0.01,0.0,0.0,100.01
128,0,0,U,Eddie,12/24/2018 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,POX,HAEMONCHOSIS,NASAL BOT,PASTEUROLLOSIS,FASCIOLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,MANGE MITE,PPR,COWDRIOSIS,ZZ_OTHER,71.54,12.12,5.94,3.45,3.39,0.98,0.98,0.94,0.5,0.14,0.02,0.01,0.0,0.0,100.01
784,0,49,D,Eddie,2/6/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,47.82,40.1,7.56,4.19,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
3784,1,115,D,veteddie_eddie,11/26/2019 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,8,MANGE MITE,MANGE MITE,COENUROSIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,POX,HAEMONCHOSIS,FASCIOLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,NASAL BOT,COWDRIOSIS,PPR,ZZ_OTHER,84.8283,5.96464,1.9046,1.84154,1.59132,1.43687,1.13048,0.576087,0.241905,0.232118,0.226862,0.0252349,8.37e-05,1.4e-14,100.0000406
733,0,47,D,Eddie,2/6/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,HAEMONCHOSIS,MANGE MITE,FASCIOLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,POX,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PPR,ZZ_OTHER,54.89,31.89,5.74,5.04,2.24,0.1,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,99.99
4348,1,49,D,veteddie_eddie,1/16/2020 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),POX,PASTEUROLLOSIS,COENUROSIS,NASAL BOT,PPR,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,ZZ_OTHER,47.8213,40.1008,7.56404,4.19244,0.314819,0.00517754,0.000446201,0.000413836,0.000381477,0.000174324,2.75e-06,1.66e-06,2.3e-07,3.15e-13,99.99999702
744,0,49,D,Eddie,2/6/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,47.82,40.1,7.56,4.19,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
1330,0,52,M,Eddie,3/19/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,NASAL BOT,POX,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,PPR,ZZ_OTHER,50.19,38.03,9.1,1.42,0.94,0.29,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,100.0
4157,0,117,M,veteddie_eddie,1/19/2020 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,8,MANGE MITE,MANGE MITE,TRICHOSTRONGIULOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,HAEMONCHOSIS,FASCIOLOSIS,POX,NASAL BOT,PASTEUROLLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,85.3464,6.16916,2.03292,1.85279,1.60104,1.27001,0.926379,0.457412,0.228247,0.073266,0.0412969,0.00104982,4.1e-05,1.64e-14,100.0000117
158,0,0,U,Eddie,12/31/2018 0:00, SHEEP,MANGE MITE,NP,NP,P,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,P,NP,NP,NP,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,POX,PPR,ZZ_OTHER,63.1,33.4,2.58,0.54,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
662,0,0,U,Eddie,2/2/2019 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,LUNGWORM,FASCIOLOSIS,CONTAGIOUS ECTHYMA (ORF),PASTEUROLLOSIS,POX,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PPR,ZZ_OTHER,96.64,0.91,0.8,0.59,0.58,0.2,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,100.0
609,0,0,U,Eddie,2/6/2019 0:00, SHEEP,MANGE MITE,NP,P,NP,NP,NP,NP,P,P,NP,P,P,NP,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,POX,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,FASCIOLOSIS,NASAL BOT,HAEMONCHOSIS,PPR,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,56.12,13.51,12.74,7.9,3.45,3.36,1.61,0.76,0.54,0.01,0.0,0.0,0.0,0.0,100.0
1138,0,109,M,Eddie,3/7/2019 0:00, SHEEP,NASAL BOT,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,NASAL BOT,9,NASAL BOT,NASAL BOT,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),POX,PASTEUROLLOSIS,COENUROSIS,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,PPR,TRICHOSTRONGIULOSIS,ZZ_OTHER,98.03,1.37,0.54,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
269,0,0,U,Eddie,1/21/2019 0:00, SHEEP,NASAL BOT,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,NASAL BOT,9,NASAL BOT,NASAL BOT,LUNGWORM,PASTEUROLLOSIS,POX,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,PPR,TRICHOSTRONGIULOSIS,ZZ_OTHER,79.03,16.18,2.49,2.1,0.11,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
1309,0,74,D,Eddie,3/15/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,62.6,19.96,10.95,6.4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1121,0,76,D,Eddie,2/26/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,65.7,23.58,8.09,2.59,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1119,0,76,D,Eddie,2/26/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,65.7,23.58,8.09,2.59,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3651,1,75,D,veteddie_eddie,1/6/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,PPR,POX,LUNGWORM,NASAL BOT,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,COENUROSIS,MANGE MITE,ZZ_OTHER,38.9455,37.4081,18.223,5.41891,0.00186942,0.00135118,0.00105994,0.000164041,3.21e-05,1.11e-05,9.65e-06,3.34e-06,1.08e-06,3.28e-11,100.0000119
1184,0,77,D,Eddie,3/12/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,PPR,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,50.58,44.59,4.38,0.21,0.16,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
680,0,67,D,Eddie,2/5/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,43.1,28.75,18.91,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
981,0,106,D,Eddie,2/21/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,NASAL BOT,LUNGWORM,POX,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,PPR,TRICHOSTRONGIULOSIS,ZZ_OTHER,72.75,10.88,9.58,3.48,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
